,kWh,num_time,phase
5708,809.0,1667998800000000000,1
5709,884.75,1668002400000000000,1
5710,838.75,1668006000000000000,1
5711,827.5,1668013200000000000,1
5712,877.25,1668016800000000000,1
5713,343.0,1668038400000000000,1
5714,344.5,1668042000000000000,1
5715,835.5,1668060000000000000,1
5716,859.0,1668063600000000000,1
5717,815.5,1668067200000000000,1
5718,911.25,1668070800000000000,1
5719,842.5,1668074400000000000,1
5720,861.5,1668078000000000000,1
5721,834.75,1668081600000000000,1
5722,850.5,1668085200000000000,1
5723,859.5,1668088800000000000,1
5724,834.75,1668092400000000000,1
5725,893.5,1668096000000000000,1
5726,761.0,1668099600000000000,1
5727,835.0,1668103200000000000,1
5728,834.25,1668106800000000000,1
5729,834.5,1668110400000000000,1
5730,889.25,1668114000000000000,1
5731,360.5,1668121200000000000,1
5732,388.0,1668124800000000000,1
5733,339.5,1668128400000000000,1
5734,367.0,1668132000000000000,1
5735,862.5,1668142800000000000,1
5736,833.0,1668146400000000000,1
5737,855.25,1668150000000000000,1
5738,841.5,1668153600000000000,1
5739,846.25,1668160800000000000,1
5740,850.5,1668164400000000000,1
5741,834.5,1668168000000000000,1
5742,794.5,1668171600000000000,1
5743,860.75,1668178800000000000,1
5744,867.75,1668182400000000000,1
5745,816.0,1668186000000000000,1
5746,824.5,1668193200000000000,1
5747,859.25,1668196800000000000,1
5748,356.0,1668211200000000000,1
5749,347.0,1668214800000000000,1
5750,832.0,1668232800000000000,1
5751,866.0,1668236400000000000,1
5752,849.75,1668240000000000000,1
5753,852.75,1668243600000000000,1
5754,861.75,1668250800000000000,1
5755,800.5,1668254400000000000,1
5756,861.0,1668258000000000000,1
5757,876.5,1668261600000000000,1
5758,853.5,1668265200000000000,1
5759,856.25,1668268800000000000,1
5760,877.25,1668276000000000000,1
5761,850.5,1668279600000000000,1
5762,313.25,1668294000000000000,1
5763,342.0,1668297600000000000,1
5764,314.75,1668301200000000000,1
5765,315.75,1668304800000000000,1
5766,306.0,1668308400000000000,1
5767,341.75,1668312000000000000,1
5768,307.25,1668315600000000000,1
5769,301.0,1668319200000000000,1
5770,293.75,1668322800000000000,1
5771,322.25,1668326400000000000,1
5772,300.5,1668330000000000000,1
5773,299.0,1668333600000000000,1
5774,296.5,1668337200000000000,1
5775,300.0,1668340800000000000,1
5776,325.25,1668344400000000000,1
5777,292.5,1668348000000000000,1
5778,302.0,1668351600000000000,1
5779,303.0,1668355200000000000,1
5780,298.25,1668358800000000000,1
5781,303.5,1668362400000000000,1
5782,328.0,1668366000000000000,1
5783,310.25,1668369600000000000,1
5784,343.25,1668373200000000000,1
5785,358.25,1668376800000000000,1
5786,343.0,1668380400000000000,1
5787,701.0287408759124,1642993200000000000,0
5788,772.75,1642996800000000000,0
5789,836.0,1643000400000000000,0
5790,513.25,1642989600000000000,0
5792,582.5239872193928,1643079600000000000,0
5793,781.75,1643083200000000000,0
5794,884.75,1643086800000000000,0
5795,469.75,1643076000000000000,0
5797,546.0,1643162400000000000,0
5798,779.5,1643166000000000000,0
5799,807.0,1643169600000000000,0
5800,473.75,1643158800000000000,0
5801,450.64359241654313,1643248800000000000,0
5802,629.7395192564858,1643252400000000000,0
5803,793.25,1643256000000000000,0
5804,898.75,1643259600000000000,0
5807,625.3288523891796,1643338800000000000,0
5808,766.0,1643342400000000000,0
5810,532.25,1643594400000000000,0
5811,678.75,1643598000000000000,0
5812,781.5,1643601600000000000,0
5813,444.75,1643590800000000000,0
5814,593.8868688859011,1643684400000000000,0
5815,816.3785293708563,1643688000000000000,0
5818,403.5,1643767200000000000,0
5819,665.635687469009,1643770800000000000,0
5820,792.75,1643774400000000000,0
5822,432.8350772296962,1643853600000000000,0
5823,637.2859990034879,1643857200000000000,0
5824,863.6332835077229,1643860800000000000,0
5828,600.1996151420295,1643943600000000000,0
5829,794.75,1643947200000000000,0
5830,895.5,1643950800000000000,0
5831,450.0,1643940000000000000,0
5833,407.5,1644199200000000000,0
5834,719.2908066686432,1644202800000000000,0
5835,793.5,1644206400000000000,0
5837,599.7165854351152,1644289200000000000,0
5838,824.3922701562427,1644292800000000000,0
5841,678.3991720704029,1644375600000000000,0
5842,810.75,1644379200000000000,0
5843,396.75,1644372000000000000,0
5845,408.5,1644458400000000000,0
5846,695.0,1644462000000000000,0
5847,787.5,1644465600000000000,0
5848,440.0,1644544800000000000,0
5849,604.385294117647,1644548400000000000,0
5850,797.25,1644552000000000000,0
5851,916.0,1644555600000000000,0
5853,422.75,1644631200000000000,0
5854,631.25,1644634800000000000,0
5855,784.0,1644638400000000000,0
5856,417.25,1644804000000000000,0
5857,683.75,1644807600000000000,0
5858,822.5,1644811200000000000,0
5859,650.3664573431612,1644890400000000000,0
5860,876.9210025178118,1644894000000000000,0
5861,425.0,1644883200000000000,0
5862,721.5,1644886800000000000,0
5865,638.4568709471977,1644973200000000000,0
5866,786.9296317739694,1644976800000000000,0
5869,389.75,1645056000000000000,0
5870,611.25,1645059600000000000,0
5871,858.75,1645063200000000000,0
5872,616.0506352421286,1645146000000000000,0
5873,817.8108083225926,1645149600000000000,0
5874,919.0,1645153200000000000,0
5875,452.25,1645142400000000000,0
5878,648.3433646590596,1645232400000000000,0
5879,872.7218873654183,1645236000000000000,0
5882,648.5,1645318800000000000,0
5883,886.0,1645322400000000000,0
5884,622.75,1645405200000000000,0
5885,777.0,1645408800000000000,0
5886,363.25,1645484400000000000,0
5887,408.5,1645401600000000000,0
5888,442.4070930013205,1645488000000000000,0
5889,659.3113327674023,1645491600000000000,0
5890,820.1559847198643,1645495200000000000,0
5894,381.0,1645574400000000000,0
5895,688.75,1645578000000000000,0
5896,788.75,1645581600000000000,0
5897,656.7724537103695,1645664400000000000,0
5898,809.0,1645668000000000000,0
5899,373.5,1645743600000000000,0
5900,428.75,1645660800000000000,0
5902,527.2090587044535,1645750800000000000,0
5903,743.1636431293166,1645754400000000000,0
5904,901.0,1645758000000000000,0
5905,463.25,1645747200000000000,0
5908,408.0,1645833600000000000,0
5909,729.7093033956012,1645837200000000000,0
5910,845.5965307812644,1645840800000000000,0
5913,429.25,1646006400000000000,0
5914,717.4383479119977,1646010000000000000,0
5915,806.25,1646013600000000000,0
5917,486.5,1646100000000000000,0
5918,660.5,1646103600000000000,0
5919,775.342401622368,1646107200000000000,0
5920,889.0,1646110800000000000,0
5922,651.6970254539444,1646190000000000000,0
5923,793.5,1646193600000000000,0
5925,454.5,1646272800000000000,0
5926,673.75,1646276400000000000,0
5927,877.5,1646280000000000000,0
5928,447.0,1646359200000000000,0
5929,678.75,1646362800000000000,0
5930,428.75,1646704800000000000,0
5931,637.0,1646708400000000000,0
5932,790.0,1646712000000000000,0
5933,664.5,1646794800000000000,0
5934,877.25,1646798400000000000,0
5935,452.32978859199113,1646877600000000000,0
5936,632.0958478202729,1646881200000000000,0
5937,835.25,1646884800000000000,0
5940,620.5323882327882,1646967600000000000,0
5941,795.5,1646971200000000000,0
5943,643.2108174404159,1647057600000000000,0
5944,865.8130693843747,1647061200000000000,0
5945,904.25,1647064800000000000,0
5946,437.5,1647050400000000000,0
5947,711.5,1647054000000000000,0
5950,580.3182564445258,1647226800000000000,0
5951,764.21337605646,1647230400000000000,0
5952,395.0,1647223200000000000,0
5955,400.25,1647309600000000000,0
5956,644.8885209713025,1647313200000000000,0
5957,784.5,1647316800000000000,0
5958,906.75,1647320400000000000,0
5960,457.8925497365825,1647396000000000000,0
5961,606.0261667348262,1647399600000000000,0
5962,782.25,1647403200000000000,0
5963,922.125,1647406800000000000,0
5967,386.5,1647482400000000000,0
5968,660.2288822445371,1647486000000000000,0
5969,779.0,1647489600000000000,0
5970,906.5,1647493200000000000,0
5973,415.5,1647568800000000000,0
5974,583.25,1647572400000000000,0
5975,754.25,1647576000000000000,0
5976,888.5,1647579600000000000,0
5977,578.7067270526114,1647658800000000000,0
5978,745.2568736416807,1647662400000000000,0
5979,879.4233506906459,1647666000000000000,0
5983,713.0,1647831600000000000,0
5984,747.6481980605182,1647835200000000000,0
5985,887.75,1647838800000000000,0
5987,379.9275,1647914400000000000,0
5988,595.7375,1647918000000000000,0
5989,844.685252535281,1647921600000000000,0
5991,604.9,1648004400000000000,0
5992,783.45,1648008000000000000,0
5993,896.25,1648011600000000000,0
5994,437.425,1648000800000000000,0
5995,575.525,1648090800000000000,0
5996,763.875,1648094400000000000,0
5997,557.5078830190198,1648177200000000000,0
5998,763.560429763056,1648180800000000000,0
6001,526.0011848057313,1648267200000000000,0
6002,725.0716963346944,1648270800000000000,0
6003,842.2,1648274400000000000,0
6004,627.975,1648263600000000000,0
6005,244.37381519426856,1648267200000000000,0
6007,525.5737173275753,1648436400000000000,0
6008,721.6993761866347,1648440000000000000,0
6009,876.625,1648443600000000000,0
6010,433.275,1648429200000000000,0
6011,514.25,1648432800000000000,0
6014,442.6,1648519200000000000,0
6015,698.3,1648522800000000000,0
6016,804.925,1648526400000000000,0
6018,468.05,1648605600000000000,0
6019,633.325,1648609200000000000,0
6020,803.025,1648612800000000000,0
6021,591.35,1648695600000000000,0
6022,790.05,1648699200000000000,0
6023,902.625,1648702800000000000,0
6024,593.3753142123662,1648782000000000000,0
6025,760.3,1648785600000000000,0
6027,588.85,1648868400000000000,0
6028,759.05,1648872000000000000,0
6029,389.0,1649037600000000000,0
6030,668.1,1649041200000000000,0
6031,766.9,1649044800000000000,0
6032,383.5,1649124000000000000,0
6033,573.75,1649127600000000000,0
6034,845.5,1649131200000000000,0
6035,565.0,1649214000000000000,0
6036,759.5,1649217600000000000,0
6037,372.75,1649296800000000000,0
6038,626.0,1649300400000000000,0
6039,748.5,1649304000000000000,0
6040,541.9998416178112,1649386800000000000,0
6041,786.0271386623492,1649390400000000000,0
6044,407.75,1649469600000000000,0
6045,572.0,1649473200000000000,0
6046,763.0,1649476800000000000,0
6047,879.5,1649480400000000000,0
6048,602.4322822111717,1649646000000000000,0
6049,761.5,1649649600000000000,0
6051,500.00251617541335,1649732400000000000,0
6052,696.5434938892881,1649736000000000000,0
6053,792.75,1649739600000000000,0
6054,398.0,1649728800000000000,0
6057,389.25,1649815200000000000,0
6058,565.0,1649818800000000000,0
6059,740.0,1649822400000000000,0
6060,399.75,1649901600000000000,0
6061,562.0,1649905200000000000,0
6062,729.5,1649908800000000000,0
6063,348.25,1650247200000000000,0
6064,600.8490715924362,1650250800000000000,0
6065,756.0226589355051,1650254400000000000,0
6068,433.28999638365127,1650333600000000000,2
6069,647.409494162043,1650337200000000000,2
6070,766.5,1650340800000000000,2
6073,397.0,1650420000000000000,2
6074,652.25,1650423600000000000,2
6075,769.75,1650427200000000000,2
6076,579.75,1650510000000000000,2
6077,732.5,1650513600000000000,2
6078,592.5604472876848,1650600000000000000,2
6079,837.0193751124358,1650603600000000000,2
6080,876.0,1650607200000000000,2
6081,564.5,1650596400000000000,2
6082,242.93955271231533,1650600000000000000,2
6084,537.5341156333585,1650682800000000000,2
6085,747.6969240289034,1650686400000000000,2
6088,364.5,1650852000000000000,2
6089,627.0,1650855600000000000,2
6090,796.7010302510415,1650859200000000000,2
6092,628.0,1650942000000000000,2
6093,756.75,1650945600000000000,2
6094,872.0,1650949200000000000,2
6095,367.0,1650938400000000000,2
6096,583.5,1651028400000000000,2
6097,853.25,1651032000000000000,2
6098,548.6267235204584,1651114800000000000,2
6099,782.995344256424,1651118400000000000,2
6102,523.0,1651201200000000000,2
6103,800.6722831958357,1651204800000000000,2
6105,410.5,1651284000000000000,2
6106,577.75,1651287600000000000,2
6107,763.5,1651291200000000000,2
6108,335.75,1651456800000000000,2
6109,569.5158740647364,1651460400000000000,2
6110,721.5,1651464000000000000,2
6112,816.3388217806793,1651575600000000000,2
6113,873.0,1651579200000000000,2
6114,635.75,1651582800000000000,2
6115,553.5,1651546800000000000,2
6116,831.5,1651550400000000000,2
6117,866.75,1651554000000000000,2
6118,876.0,1651557600000000000,2
6119,894.0,1651561200000000000,2
6120,862.75,1651568400000000000,2
6121,879.75,1651572000000000000,2
6123,288.5625,1651586400000000000,2
6124,613.4048686739269,1651719600000000000,2
6125,875.5,1651723200000000000,2
6126,266.5,1651726800000000000,2
6127,378.75,1651708800000000000,2
6128,573.5,1651712400000000000,2
6129,825.5,1651716000000000000,2
6130,258.8451313260731,1651719600000000000,2
6132,256.75,1651813200000000000,2
6133,351.75,1651878000000000000,2
6134,348.75,1651795200000000000,2
6135,606.75,1651798800000000000,2
6136,742.75,1651802400000000000,2
6137,861.0,1651806000000000000,2
6138,823.0,1651809600000000000,2
6139,471.8332603374984,1651881600000000000,2
6140,588.4620378719568,1651885200000000000,2
6143,574.3511663286004,1652054400000000000,2
6144,797.8151622718053,1652058000000000000,2
6145,385.0,1652137200000000000,2
6148,813.30047112462,1652148000000000000,2
6149,383.5,1652223600000000000,2
6150,576.75,1652140800000000000,2
6151,805.5,1652144400000000000,2
6153,576.75,1652227200000000000,2
6154,761.0,1652230800000000000,2
6155,556.8648132804641,1652313600000000000,2
6156,804.1043972302775,1652317200000000000,2
6157,388.25,1652396400000000000,2
6160,600.5,1652400000000000000,2
6161,758.0,1652403600000000000,2
6162,737.5,1652662800000000000,2
6163,396.75,1652742000000000000,2
6164,642.75,1652659200000000000,2
6165,578.7753701452757,1652745600000000000,2
6166,740.5,1652749200000000000,2
6168,429.8132501078378,1652832000000000000,2
6169,596.4909305143234,1652835600000000000,2
6171,245.00906948567658,1652835600000000000,2
6172,538.8834203397054,1652940000000000000,2
6173,650.5,1652943600000000000,2
6174,883.0,1652947200000000000,2
6175,391.5,1653001200000000000,2
6177,479.4261721863903,1653004800000000000,2
6178,707.2336461579342,1653008400000000000,2
6181,655.487918536417,1653350400000000000,2
6182,811.0,1653354000000000000,2
6184,516.0,1653436800000000000,2
6185,723.2845846242525,1653440400000000000,2
6186,423.25,1653519600000000000,2
6188,461.7755347717381,1653523200000000000,2
6189,463.5,1653606000000000000,2
6191,561.5,1653609600000000000,2
6192,725.9451445515193,1653613200000000000,2
6193,408.75,1653692400000000000,2
6195,454.7940439503472,1653696000000000000,2
6196,593.75,1653699600000000000,2
6198,596.25,1653872400000000000,2
6199,728.75,1653876000000000000,2
6200,520.25,1653868800000000000,2
6201,580.6806917548766,1653962400000000000,2
6202,500.25,1654034400000000000,2
6203,368.0,1654038000000000000,2
6204,554.25,1653955200000000000,2
6205,611.25,1653958800000000000,2
6207,387.0,1654045200000000000,2
6208,392.75,1654048800000000000,2
6209,510.5,1654052400000000000,2
6210,686.75,1654056000000000000,2
6211,351.5,1654041600000000000,2
6212,395.5,1654135200000000000,2
6213,508.25,1654138800000000000,2
6214,648.5,1654142400000000000,2
6215,732.0,1654146000000000000,2
6216,323.25,1654131600000000000,2
6217,479.12426087794853,1654228800000000000,2
6218,619.2635693167941,1654232400000000000,2
6219,684.5,1654236000000000000,2
6220,476.5,1654225200000000000,2
6223,471.8704919534614,1654315200000000000,2
6224,630.353986624729,1654318800000000000,2
6225,656.25,1654322400000000000,2
6226,514.75,1654311600000000000,2
6229,489.06418897736535,1654484400000000000,2
6230,611.4729293372625,1654488000000000000,2
6233,462.25,1654570800000000000,2
6234,579.75,1654574400000000000,2
6235,430.18218642216783,1654657200000000000,2
6236,548.105068395106,1654660800000000000,2
6237,642.75,1654664400000000000,2
6240,488.4121139411838,1654747200000000000,2
6241,609.5760735818875,1654750800000000000,2
6242,677.25,1654754400000000000,2
6243,513.5,1654743600000000000,2
6246,507.8887259785333,1654833600000000000,2
6247,644.1952045439939,1654837200000000000,2
6248,701.75,1654840800000000000,2
6249,348.0,1654826400000000000,2
6250,547.25,1654830000000000000,2
6253,461.03913335572713,1654916400000000000,2
6254,615.8847833389317,1654920000000000000,2
6255,685.75,1654923600000000000,2
6258,337.5,1655085600000000000,2
6259,569.0,1655089200000000000,2
6260,612.5,1655092800000000000,2
6261,515.7345259819905,1655175600000000000,2
6262,583.25,1655179200000000000,2
6263,695.75,1655182800000000000,2
6264,341.25,1655172000000000000,2
6266,369.5,1655258400000000000,2
6267,486.25,1655262000000000000,2
6268,582.0,1655265600000000000,2
6269,425.5,1655344800000000000,2
6270,553.5,1655348400000000000,2
6271,681.5,1655352000000000000,2
6272,502.224493966436,1655434800000000000,2
6273,633.8001069572651,1655438400000000000,2
6274,720.5,1655442000000000000,2
6275,415.25,1655431200000000000,2
6278,362.5,1655517600000000000,2
6279,526.0131192574389,1655521200000000000,2
6281,413.79126071787107,1655607600000000000,2
6282,528.2965754241892,1655611200000000000,2
6283,552.75,1655614800000000000,2
6284,704.0625,1655618400000000000,2
6285,310.25,1655604000000000000,2
6289,446.57542785815264,1655697600000000000,2
6290,605.4231810388908,1655701200000000000,2
6291,696.75,1655704800000000000,2
6292,337.5,1655690400000000000,2
6293,562.75,1655694000000000000,2
6296,485.4291548752252,1655780400000000000,2
6297,594.5,1655784000000000000,2
6298,714.25,1655787600000000000,2
6299,318.25,1655773200000000000,2
6300,392.0,1655776800000000000,2
6302,571.6660620508569,1655881200000000000,2
6303,734.5,1655884800000000000,2
6304,745.5,1655888400000000000,2
6305,487.25,1655866800000000000,2
6306,672.5,1655870400000000000,2
6307,677.75,1655874000000000000,2
6308,682.0,1655877600000000000,2
6310,372.5,1655949600000000000,2
6311,490.0,1655953200000000000,2
6312,600.5,1655956800000000000,2
6313,361.0,1656036000000000000,2
6314,479.75,1656039600000000000,2
6315,593.0,1656043200000000000,2
6316,490.1757649281376,1656126000000000000,2
6317,604.3999425840866,1656129600000000000,2
6320,348.0,1656295200000000000,2
6321,532.996510963395,1656298800000000000,2
6322,615.5,1656302400000000000,2
6324,498.08384689023836,1656388800000000000,2
6325,656.3821199928203,1656392400000000000,2
6326,700.5,1656396000000000000,2
6327,355.75,1656381600000000000,2
6328,510.25,1656385200000000000,2
6331,496.5,1656471600000000000,2
6332,584.5,1656475200000000000,2
6333,514.3735445890243,1656561600000000000,2
6334,610.8640930693982,1656565200000000000,2
6335,706.0,1656568800000000000,2
6336,386.25,1656554400000000000,2
6337,535.75,1656558000000000000,2
6340,459.9436226964112,1657512000000000000,2
6341,643.8978540252183,1657515600000000000,2
6342,678.75,1657519200000000000,2
6343,359.5,1657504800000000000,2
6344,571.25,1657508400000000000,2
6347,495.75,1657594800000000000,2
6348,617.2367640022727,1657598400000000000,2
6350,472.5102669792769,1657681200000000000,2
6351,608.0417675086977,1657684800000000000,2
6354,373.5,1657764000000000000,2
6355,513.0,1657767600000000000,2
6356,650.7186210479889,1657771200000000000,2
6358,520.0,1657854000000000000,2
6359,548.2205051435591,1657936800000000000,2
6360,639.0,1657940400000000000,2
6361,705.5,1657944000000000000,2
6362,387.75,1657933200000000000,2
6364,508.0,1658109600000000000,2
6365,597.0,1658113200000000000,2
6366,381.0,1658192400000000000,2
6367,505.2303833290457,1658196000000000000,2
6368,594.25,1658199600000000000,2
6369,692.5,1658203200000000000,2
6371,399.0,1658278800000000000,2
6372,539.75,1658282400000000000,2
6373,667.2770237409036,1658286000000000000,2
6375,407.75,1658365200000000000,2
6376,551.5,1658368800000000000,2
6377,548.7425694874034,1658455200000000000,2
6378,643.0,1658458800000000000,2
6379,722.75,1658462400000000000,2
6380,376.75,1658451600000000000,2
6382,541.3714960886572,1658541600000000000,2
6383,655.0,1658545200000000000,2
6384,733.75,1658548800000000000,2
6385,395.5,1658538000000000000,2
6387,401.25,1658710800000000000,2
6388,516.75,1658714400000000000,2
6389,647.25,1658718000000000000,2
6390,426.5,1658797200000000000,2
6391,547.75,1658800800000000000,2
6392,490.61135070869074,1658887200000000000,2
6393,593.4483634837746,1658890800000000000,2
6394,670.75,1658894400000000000,2
6395,476.0,1658883600000000000,2
6398,457.75,1658970000000000000,2
6399,522.5,1658973600000000000,2
6400,625.75,1658977200000000000,2
6401,520.8934931506849,1659063600000000000,2
6402,618.3816780821918,1659067200000000000,2
6403,694.5,1659070800000000000,2
6404,414.5,1659056400000000000,2
6405,590.5,1659060000000000000,2
6408,449.25,1659142800000000000,2
6409,534.0,1659146400000000000,2
6410,734.3596529433339,1659150000000000000,2
6412,434.20896622251627,1659326400000000000,2
6413,600.4413330526063,1659330000000000000,2
6414,678.75,1659333600000000000,2
6415,455.5,1659319200000000000,2
6416,524.5,1659322800000000000,2
6417,295.29103377748373,1659326400000000000,2
6419,446.25,1659405600000000000,1
6420,567.5,1659409200000000000,1
6421,710.5,1659412800000000000,1
6422,420.25,1659492000000000000,1
6423,570.1621703201363,1659495600000000000,1
6424,693.9296411839555,1659499200000000000,1
6427,442.75,1659578400000000000,1
6428,568.75,1659582000000000000,1
6429,721.0,1659585600000000000,1
6430,394.82366718388624,1659664800000000000,1
6431,500.23643762625534,1659668400000000000,1
6432,608.6300319114678,1659672000000000000,1
6433,712.0,1659675600000000000,1
6437,520.25,1659754800000000000,1
6438,613.25,1659758400000000000,1
6439,513.6122869955157,1659927600000000000,1
6440,574.75,1659931200000000000,1
6441,687.75,1659934800000000000,1
6442,401.75,1659924000000000000,1
6444,481.45469140206916,1660017600000000000,1
6445,612.9334641455582,1660021200000000000,1
6446,711.25,1660024800000000000,1
6447,518.75,1660014000000000000,1
6450,467.94721931316695,1660096800000000000,1
6451,584.2908280011864,1660100400000000000,1
6454,412.0111595073596,1660183200000000000,1
6455,521.9868879543407,1660186800000000000,1
6456,645.1349504355662,1660190400000000000,1
6460,519.2384100165457,1660276800000000000,1
6461,642.6791316660302,1660280400000000000,1
6462,691.5,1660284000000000000,1
6463,550.75,1660273200000000000,1
6466,337.5,1660528800000000000,1
6467,460.75,1660532400000000000,1
6468,615.25,1660536000000000000,1
6469,421.0,1660615200000000000,1
6470,497.0,1660618800000000000,1
6471,588.0,1660622400000000000,1
6472,727.75,1660626000000000000,1
6473,492.75,1660705200000000000,1
6474,602.5,1660708800000000000,1
6475,564.0,1660791600000000000,1
6476,632.0,1660795200000000000,1
6477,685.5,1660798800000000000,1
6478,380.5,1660788000000000000,1
6479,483.7006247877322,1660878000000000000,1
6480,588.7780155683322,1660881600000000000,1
6483,421.6073979900715,1660960800000000000,1
6484,483.5,1660964400000000000,1
6485,564.5,1660968000000000000,1
6486,702.5,1660971600000000000,1
6488,510.29945498587006,1661137200000000000,1
6489,625.1558084376263,1661140800000000000,1
6492,504.39166367632544,1661223600000000000,1
6493,631.3318045213957,1661227200000000000,1
6494,709.25,1661230800000000000,1
6495,411.25,1661220000000000000,1
6498,479.25,1661306400000000000,1
6499,532.5,1661310000000000000,1
6500,663.5,1661313600000000000,1
6501,424.25,1661392800000000000,1
6502,517.75,1661396400000000000,1
6503,598.75,1661400000000000000,1
6504,514.25,1661482800000000000,1
6505,595.25,1661486400000000000,1
6506,440.75,1661565600000000000,1
6507,500.5,1661569200000000000,1
6508,584.5,1661572800000000000,1
6509,387.25,1661738400000000000,1
6510,549.25,1661742000000000000,1
6511,600.5,1661745600000000000,1
6512,415.3860295219316,1661824800000000000,1
6513,510.50127952342973,1661828400000000000,1
6516,499.57379782759017,1661914800000000000,1
6517,621.9629732338366,1661918400000000000,1
6520,510.75,1662001200000000000,1
6521,706.75,1662004800000000000,1
6522,210.0,1662073200000000000,1
6523,398.5,1661997600000000000,1
6524,390.0,1662084000000000000,1
6525,465.0,1662087600000000000,1
6526,553.75,1662091200000000000,1
6527,409.5,1662076800000000000,1
6528,381.75,1662080400000000000,1
6529,415.5,1662429600000000000,1
6530,533.25,1662433200000000000,1
6531,657.75,1662436800000000000,1
6532,496.7543462399679,1662519600000000000,1
6533,632.9013510453618,1662523200000000000,1
6534,694.25,1662526800000000000,1
6535,384.75,1662516000000000000,1
6538,467.3808583819351,1662606000000000000,1
6539,573.6445416479738,1662609600000000000,1
6540,702.5,1662613200000000000,1
6541,446.25,1662602400000000000,1
6544,427.75,1662688800000000000,1
6545,516.5,1662692400000000000,1
6546,591.75,1662696000000000000,1
6547,395.0,1662685200000000000,1
6548,445.2371857271486,1663560000000000000,1
6549,578.8979782016007,1663563600000000000,1
6550,671.875,1663567200000000000,1
6551,394.725,1663552800000000000,1
6552,570.0,1663556400000000000,1
6555,397.725,1663639200000000000,1
6556,527.575,1663642800000000000,1
6557,635.325,1663646400000000000,1
6558,415.73096825967315,1663725600000000000,1
6559,520.8801778365305,1663729200000000000,1
6560,627.5792279944839,1663732800000000000,1
6564,478.639156127856,1663819200000000000,1
6565,618.4457733982938,1663822800000000000,1
6566,682.35,1663826400000000000,1
6567,381.925,1663812000000000000,1
6568,536.8,1663815600000000000,1
6571,375.925,1663898400000000000,1
6572,543.8,1663902000000000000,1
6573,583.65,1663905600000000000,1
6574,692.9375,1663909200000000000,1
6576,513.4847787891118,1663992000000000000,1
6577,642.3527434180661,1663995600000000000,1
6578,691.125,1663999200000000000,1
6579,490.225,1663988400000000000,1
6582,352.0,1665968400000000000,1
6583,410.25,1665972000000000000,1
6584,650.7158169177291,1665975600000000000,1
6585,777.5,1665979200000000000,1
6587,388.25,1666058400000000000,1
6588,602.6018922666119,1666062000000000000,1
6589,745.197057615282,1666065600000000000,1
6592,389.5,1666144800000000000,1
6593,596.75,1666148400000000000,1
6594,798.6067430025446,1666152000000000000,1
6596,550.0412452423411,1666234800000000000,1
6597,724.0,1666238400000000000,1
6598,843.0,1666242000000000000,1
6599,388.75,1666231200000000000,1
6601,614.25,1666321200000000000,1
6602,729.0,1666324800000000000,1
6603,559.9324306007376,1666580400000000000,1
6604,720.25,1666584000000000000,1
6605,853.75,1666587600000000000,1
6606,452.5,1666576800000000000,1
6608,586.5129852624011,1666666800000000000,1
6609,732.0,1666670400000000000,1
6610,852.5,1666674000000000000,1
6612,395.8263909888116,1666749600000000000,1
6613,542.1763683096463,1666753200000000000,1
6614,727.75,1666756800000000000,1
6615,842.75,1666760400000000000,1
6618,392.75,1666836000000000000,1
6619,601.75,1666839600000000000,1
6620,826.0,1666843200000000000,1
6621,594.6259691381258,1666929600000000000,1
6622,852.672092585623,1666933200000000000,1
6623,878.25,1666936800000000000,1
6624,594.25,1666926000000000000,1
6625,227.3740308618742,1666929600000000000,1
6627,460.25,1667181600000000000,1
6628,664.0,1667185200000000000,1
6629,720.25,1667188800000000000,1
6630,380.5,1667268000000000000,1
6631,653.8418294794112,1667271600000000000,1
6632,711.25,1667275200000000000,1
6633,844.9375,1667278800000000000,1
6636,378.0,1667354400000000000,1
6637,590.75,1667358000000000000,1
6638,801.9637722646312,1667361600000000000,1
6640,499.9594867051717,1667444400000000000,1
6641,705.4062242154854,1667448000000000000,1
6644,641.6131122833459,1667530800000000000,1
6645,721.25,1667534400000000000,1
6646,839.0,1667538000000000000,1
6647,373.0,1667527200000000000,1
6649,632.2286848475281,1667790000000000000,1
6650,733.25,1667793600000000000,1
6651,859.75,1667797200000000000,1
6652,437.25,1667786400000000000,1
6654,379.75,1667872800000000000,1
6655,652.25,1667876400000000000,1
6656,738.5,1667880000000000000,1
6657,859.25,1667883600000000000,1
6658,397.75,1667959200000000000,1
6659,624.75,1667962800000000000,1
6660,822.9748801096141,1667966400000000000,1
6662,408.0,1668045600000000000,1
6663,604.0,1668049200000000000,1
6664,721.25,1668052800000000000,1
6665,604.0,1668135600000000000,1
6666,766.7809155990958,1668139200000000000,1
6668,413.75,1668218400000000000,1
6669,598.0,1668222000000000000,1
6670,711.5,1668225600000000000,1
6671,780.2083333333333,1643050800000000000,0
6672,692.1249999999999,1643054400000000000,0
6673,611.6249999999999,1643058000000000000,0
6677,676.25,1643061600000000000,0
6678,482.5,1643065200000000000,0
6679,404.5,1643068800000000000,0
6680,880.1666666666669,1643137200000000000,0
6681,833.2500000000003,1643140800000000000,0
6682,670.0000000000001,1643144400000000000,0
6686,708.25,1643148000000000000,0
6687,491.75,1643151600000000000,0
6688,830.3333333333335,1643227200000000000,0
6689,539.9375,1643230800000000000,0
6690,488.89583333333326,1643234400000000000,0
