,time,Measure,kWh,label
7631,2022-01-06 12:15:00,Mech_Svc_AHU,7.6875,unclassified
7652,2022-01-06 12:30:00,Mech_Svc_AHU,7.625,unclassified
7674,2022-01-06 12:45:00,Mech_Svc_AHU,7.5625,unclassified
7696,2022-01-06 13:00:00,Mech_Svc_AHU,7.5,unclassified
7718,2022-01-06 13:15:00,Mech_Svc_AHU,7.625,unclassified
7740,2022-01-06 13:30:00,Mech_Svc_AHU,7.75,unclassified
7762,2022-01-06 13:45:00,Mech_Svc_AHU,7.875,unclassified
7784,2022-01-06 14:00:00,Mech_Svc_AHU,8.0,unclassified
7806,2022-01-06 14:15:00,Mech_Svc_AHU,7.875,unclassified
7828,2022-01-06 14:30:00,Mech_Svc_AHU,7.75,unclassified
7850,2022-01-06 14:45:00,Mech_Svc_AHU,7.625,unclassified
7872,2022-01-06 15:00:00,Mech_Svc_AHU,7.5,unclassified
7894,2022-01-06 15:15:00,Mech_Svc_AHU,7.625,unclassified
7916,2022-01-06 15:30:00,Mech_Svc_AHU,7.75,unclassified
7938,2022-01-06 15:45:00,Mech_Svc_AHU,7.875,unclassified
7960,2022-01-06 16:00:00,Mech_Svc_AHU,8.0,unclassified
7982,2022-01-06 16:15:00,Mech_Svc_AHU,7.9375,unclassified
8004,2022-01-06 16:30:00,Mech_Svc_AHU,7.875,unclassified
8026,2022-01-06 16:45:00,Mech_Svc_AHU,7.8125,unclassified
8048,2022-01-06 17:00:00,Mech_Svc_AHU,7.75,unclassified
8070,2022-01-06 17:15:00,Mech_Svc_AHU,7.75,unclassified
8092,2022-01-06 17:30:00,Mech_Svc_AHU,7.75,unclassified
8114,2022-01-06 17:45:00,Mech_Svc_AHU,7.75,unclassified
8136,2022-01-06 18:00:00,Mech_Svc_AHU,7.75,unclassified
8158,2022-01-06 18:15:00,Mech_Svc_AHU,7.75,unclassified
8180,2022-01-06 18:30:00,Mech_Svc_AHU,7.75,unclassified
8202,2022-01-06 18:45:00,Mech_Svc_AHU,7.75,unclassified
8224,2022-01-06 19:00:00,Mech_Svc_AHU,7.75,unclassified
8246,2022-01-06 19:15:00,Mech_Svc_AHU,7.75,unclassified
8268,2022-01-06 19:30:00,Mech_Svc_AHU,7.75,unclassified
8290,2022-01-06 19:45:00,Mech_Svc_AHU,7.75,unclassified
8312,2022-01-06 20:00:00,Mech_Svc_AHU,7.75,unclassified
8334,2022-01-06 20:15:00,Mech_Svc_AHU,7.75,unclassified
8356,2022-01-06 20:30:00,Mech_Svc_AHU,7.75,unclassified
8378,2022-01-06 20:45:00,Mech_Svc_AHU,7.75,unclassified
8400,2022-01-06 21:00:00,Mech_Svc_AHU,7.75,unclassified
8422,2022-01-06 21:15:00,Mech_Svc_AHU,7.8125,unclassified
8444,2022-01-06 21:30:00,Mech_Svc_AHU,7.875,unclassified
8466,2022-01-06 21:45:00,Mech_Svc_AHU,7.9375,unclassified
8488,2022-01-06 22:00:00,Mech_Svc_AHU,8.0,unclassified
8510,2022-01-06 22:15:00,Mech_Svc_AHU,7.875,unclassified
8532,2022-01-06 22:30:00,Mech_Svc_AHU,7.75,unclassified
8554,2022-01-06 22:45:00,Mech_Svc_AHU,7.625,unclassified
8576,2022-01-06 23:00:00,Mech_Svc_AHU,7.5,unclassified
8598,2022-01-06 23:15:00,Mech_Svc_AHU,7.625,unclassified
8620,2022-01-06 23:30:00,Mech_Svc_AHU,7.75,unclassified
8642,2022-01-06 23:45:00,Mech_Svc_AHU,7.875,unclassified
8664,2022-01-07 00:00:00,Mech_Svc_AHU,8.0,unclassified
8686,2022-01-07 00:15:00,Mech_Svc_AHU,8.0,unclassified
8708,2022-01-07 00:30:00,Mech_Svc_AHU,8.0,unclassified
8730,2022-01-07 00:45:00,Mech_Svc_AHU,8.0,unclassified
8752,2022-01-07 01:00:00,Mech_Svc_AHU,8.0,unclassified
8774,2022-01-07 01:15:00,Mech_Svc_AHU,7.9375,unclassified
8796,2022-01-07 01:30:00,Mech_Svc_AHU,7.875,unclassified
