,time,Measure,kWh,label
33889,2022-01-19 04:30:00,BS3 - Main 3L,91.125,unclassified
33908,2022-01-19 04:45:00,BS3 - Main 3L,92.6875,unclassified
33932,2022-01-19 05:00:00,BS3 - Main 3L,94.25,unclassified
33941,2022-01-19 05:15:00,BS3 - Main 3L,94.125,unclassified
33960,2022-01-19 05:30:00,BS3 - Main 3L,94.0,unclassified
33996,2022-01-19 05:45:00,BS3 - Main 3L,93.875,unclassified
34018,2022-01-19 06:00:00,BS3 - Main 3L,93.75,unclassified
34034,2022-01-19 06:15:00,BS3 - Main 3L,94.0,unclassified
34067,2022-01-19 06:30:00,BS3 - Main 3L,94.25,unclassified
34072,2022-01-19 06:45:00,BS3 - Main 3L,94.5,unclassified
34112,2022-01-19 07:00:00,BS3 - Main 3L,94.75,unclassified
34117,2022-01-19 07:15:00,BS3 - Main 3L,94.75,unclassified
34139,2022-01-19 07:30:00,BS3 - Main 3L,94.75,unclassified
34175,2022-01-19 07:45:00,BS3 - Main 3L,94.75,unclassified
34188,2022-01-19 08:00:00,BS3 - Main 3L,94.75,unclassified
34223,2022-01-19 08:15:00,BS3 - Main 3L,96.3125,unclassified
34240,2022-01-19 08:30:00,BS3 - Main 3L,97.875,unclassified
34266,2022-01-19 08:45:00,BS3 - Main 3L,99.4375,unclassified
34285,2022-01-19 09:00:00,BS3 - Main 3L,101.0,unclassified
34309,2022-01-19 09:15:00,BS3 - Main 3L,99.875,unclassified
34337,2022-01-19 09:30:00,BS3 - Main 3L,98.75,unclassified
34362,2022-01-19 09:45:00,BS3 - Main 3L,97.625,unclassified
34388,2022-01-19 10:00:00,BS3 - Main 3L,96.5,unclassified
34401,2022-01-19 10:15:00,BS3 - Main 3L,97.0625,unclassified
34427,2022-01-19 10:30:00,BS3 - Main 3L,97.625,unclassified
34442,2022-01-19 10:45:00,BS3 - Main 3L,98.1875,unclassified
34462,2022-01-19 11:00:00,BS3 - Main 3L,98.75,unclassified
34494,2022-01-19 11:15:00,BS3 - Main 3L,97.5,unclassified
34523,2022-01-19 11:30:00,BS3 - Main 3L,96.25,unclassified
34537,2022-01-19 11:45:00,BS3 - Main 3L,95.0,unclassified
34557,2022-01-19 12:00:00,BS3 - Main 3L,93.75,unclassified
34584,2022-01-19 12:15:00,BS3 - Main 3L,93.125,unclassified
34614,2022-01-19 12:30:00,BS3 - Main 3L,92.5,unclassified
34628,2022-01-19 12:45:00,BS3 - Main 3L,91.875,unclassified
34654,2022-01-19 13:00:00,BS3 - Main 3L,91.25,unclassified
34673,2022-01-19 13:15:00,BS3 - Main 3L,91.375,unclassified
34692,2022-01-19 13:30:00,BS3 - Main 3L,91.5,unclassified
34726,2022-01-19 13:45:00,BS3 - Main 3L,91.625,unclassified
34753,2022-01-19 14:00:00,BS3 - Main 3L,91.75,unclassified
34769,2022-01-19 14:15:00,BS3 - Main 3L,91.75,unclassified
34782,2022-01-19 14:30:00,BS3 - Main 3L,91.75,unclassified
34801,2022-01-19 14:45:00,BS3 - Main 3L,91.75,unclassified
34840,2022-01-19 15:00:00,BS3 - Main 3L,91.75,unclassified
34854,2022-01-19 15:15:00,BS3 - Main 3L,91.75,unclassified
34879,2022-01-19 15:30:00,BS3 - Main 3L,91.75,unclassified
34900,2022-01-19 15:45:00,BS3 - Main 3L,91.75,unclassified
34919,2022-01-19 16:00:00,BS3 - Main 3L,91.75,unclassified
34942,2022-01-19 16:15:00,BS3 - Main 3L,91.875,unclassified
34973,2022-01-19 16:30:00,BS3 - Main 3L,92.0,unclassified
34997,2022-01-19 16:45:00,BS3 - Main 3L,92.125,unclassified
35008,2022-01-19 17:00:00,BS3 - Main 3L,92.25,unclassified
35040,2022-01-19 17:15:00,BS3 - Main 3L,91.875,unclassified
35057,2022-01-19 17:30:00,BS3 - Main 3L,91.5,unclassified
35077,2022-01-19 17:45:00,BS3 - Main 3L,91.125,unclassified
