,time,Measure,kWh,label
5497,2022-01-05 12:00:00,Sub - Feeder F04,0.0,unclassified
5538,2022-01-05 12:15:00,Sub - Feeder F04,0.0,unclassified
5541,2022-01-05 12:30:00,Sub - Feeder F04,0.0,unclassified
5572,2022-01-05 12:45:00,Sub - Feeder F04,0.0,unclassified
5606,2022-01-05 13:00:00,Sub - Feeder F04,0.0,unclassified
5628,2022-01-05 13:15:00,Sub - Feeder F04,0.0,unclassified
5652,2022-01-05 13:30:00,Sub - Feeder F04,0.0,unclassified
5666,2022-01-05 13:45:00,Sub - Feeder F04,0.0,unclassified
5679,2022-01-05 14:00:00,Sub - Feeder F04,0.0,unclassified
5707,2022-01-05 14:15:00,Sub - Feeder F04,0.0,unclassified
5736,2022-01-05 14:30:00,Sub - Feeder F04,0.0,unclassified
5757,2022-01-05 14:45:00,Sub - Feeder F04,0.0,unclassified
5775,2022-01-05 15:00:00,Sub - Feeder F04,0.0,unclassified
5797,2022-01-05 15:15:00,Sub - Feeder F04,0.0,unclassified
5814,2022-01-05 15:30:00,Sub - Feeder F04,0.0,unclassified
5839,2022-01-05 15:45:00,Sub - Feeder F04,0.0,unclassified
5860,2022-01-05 16:00:00,Sub - Feeder F04,0.0,unclassified
5885,2022-01-05 16:15:00,Sub - Feeder F04,0.0,unclassified
5907,2022-01-05 16:30:00,Sub - Feeder F04,0.0,unclassified
5937,2022-01-05 16:45:00,Sub - Feeder F04,0.0,unclassified
5946,2022-01-05 17:00:00,Sub - Feeder F04,0.0,unclassified
5975,2022-01-05 17:15:00,Sub - Feeder F04,0.0,unclassified
6007,2022-01-05 17:30:00,Sub - Feeder F04,0.0,unclassified
6026,2022-01-05 17:45:00,Sub - Feeder F04,0.0,unclassified
6048,2022-01-05 18:00:00,Sub - Feeder F04,0.0,unclassified
6071,2022-01-05 18:15:00,Sub - Feeder F04,0.0,unclassified
6085,2022-01-05 18:30:00,Sub - Feeder F04,0.0,unclassified
6106,2022-01-05 18:45:00,Sub - Feeder F04,0.0,unclassified
6136,2022-01-05 19:00:00,Sub - Feeder F04,0.0,unclassified
6170,2022-01-05 19:15:00,Sub - Feeder F04,0.0,unclassified
6191,2022-01-05 19:30:00,Sub - Feeder F04,0.0,unclassified
6213,2022-01-05 19:45:00,Sub - Feeder F04,0.0,unclassified
