,time,Measure,kWh,label
7039,2022-01-06 05:00:00,FB3 - Main 3L,37.75,unclassified
7060,2022-01-06 05:15:00,FB3 - Main 3L,38.0625,unclassified
7082,2022-01-06 05:30:00,FB3 - Main 3L,38.375,unclassified
7092,2022-01-06 05:45:00,FB3 - Main 3L,38.6875,unclassified
7104,2022-01-06 06:00:00,FB3 - Main 3L,39.0,unclassified
7127,2022-01-06 06:15:00,FB3 - Main 3L,38.9375,unclassified
7148,2022-01-06 06:30:00,FB3 - Main 3L,38.875,unclassified
7184,2022-01-06 06:45:00,FB3 - Main 3L,38.8125,unclassified
7199,2022-01-06 07:00:00,FB3 - Main 3L,38.75,unclassified
7208,2022-01-06 07:15:00,FB3 - Main 3L,38.8125,unclassified
7246,2022-01-06 07:30:00,FB3 - Main 3L,38.875,unclassified
7256,2022-01-06 07:45:00,FB3 - Main 3L,38.9375,unclassified
7279,2022-01-06 08:00:00,FB3 - Main 3L,39.0,unclassified
7301,2022-01-06 08:15:00,FB3 - Main 3L,38.9375,unclassified
7319,2022-01-06 08:30:00,FB3 - Main 3L,38.875,unclassified
7348,2022-01-06 08:45:00,FB3 - Main 3L,38.8125,unclassified
7362,2022-01-06 09:00:00,FB3 - Main 3L,38.75,unclassified
7393,2022-01-06 09:15:00,FB3 - Main 3L,38.5625,unclassified
7410,2022-01-06 09:30:00,FB3 - Main 3L,38.375,unclassified
7443,2022-01-06 09:45:00,FB3 - Main 3L,38.1875,unclassified
7449,2022-01-06 10:00:00,FB3 - Main 3L,38.0,unclassified
7481,2022-01-06 10:15:00,FB3 - Main 3L,38.3125,unclassified
7491,2022-01-06 10:30:00,FB3 - Main 3L,38.625,unclassified
7512,2022-01-06 10:45:00,FB3 - Main 3L,38.9375,unclassified
7546,2022-01-06 11:00:00,FB3 - Main 3L,39.25,unclassified
7561,2022-01-06 11:15:00,FB3 - Main 3L,39.0625,unclassified
7579,2022-01-06 11:30:00,FB3 - Main 3L,38.875,unclassified
7600,2022-01-06 11:45:00,FB3 - Main 3L,38.6875,unclassified
7616,2022-01-06 12:00:00,FB3 - Main 3L,38.5,unclassified
7641,2022-01-06 12:15:00,FB3 - Main 3L,38.3125,unclassified
7666,2022-01-06 12:30:00,FB3 - Main 3L,38.125,unclassified
7680,2022-01-06 12:45:00,FB3 - Main 3L,37.9375,unclassified
