,time,Measure,kWh,label
5144,2022-01-05 08:00:00,Sub - Main M2,1000.0,unclassified
5156,2022-01-05 08:15:00,Sub - Main M2,1000.0,unclassified
5173,2022-01-05 08:30:00,Sub - Main M2,1000.0,unclassified
5197,2022-01-05 08:45:00,Sub - Main M2,1000.0,unclassified
5228,2022-01-05 09:00:00,Sub - Main M2,1000.0,unclassified
5251,2022-01-05 09:15:00,Sub - Main M2,937.5,unclassified
5268,2022-01-05 09:30:00,Sub - Main M2,875.0,unclassified
5299,2022-01-05 09:45:00,Sub - Main M2,812.5,unclassified
5332,2022-01-05 10:00:00,Sub - Main M2,750.0,unclassified
5351,2022-01-05 10:15:00,Sub - Main M2,812.5,unclassified
5370,2022-01-05 10:30:00,Sub - Main M2,875.0,unclassified
5391,2022-01-05 10:45:00,Sub - Main M2,937.5,unclassified
5419,2022-01-05 11:00:00,Sub - Main M2,1000.0,unclassified
5438,2022-01-05 11:15:00,Sub - Main M2,1000.0,unclassified
5460,2022-01-05 11:30:00,Sub - Main M2,1000.0,unclassified
5490,2022-01-05 11:45:00,Sub - Main M2,1000.0,unclassified
5512,2022-01-05 12:00:00,Sub - Main M2,1000.0,unclassified
5523,2022-01-05 12:15:00,Sub - Main M2,1000.0,unclassified
5548,2022-01-05 12:30:00,Sub - Main M2,1000.0,unclassified
5580,2022-01-05 12:45:00,Sub - Main M2,1000.0,unclassified
5602,2022-01-05 13:00:00,Sub - Main M2,1000.0,unclassified
5615,2022-01-05 13:15:00,Sub - Main M2,937.5,unclassified
5651,2022-01-05 13:30:00,Sub - Main M2,875.0,unclassified
5657,2022-01-05 13:45:00,Sub - Main M2,812.5,unclassified
5693,2022-01-05 14:00:00,Sub - Main M2,750.0,unclassified
5715,2022-01-05 14:15:00,Sub - Main M2,812.5,unclassified
5737,2022-01-05 14:30:00,Sub - Main M2,875.0,unclassified
5762,2022-01-05 14:45:00,Sub - Main M2,937.5,unclassified
5786,2022-01-05 15:00:00,Sub - Main M2,1000.0,unclassified
5806,2022-01-05 15:15:00,Sub - Main M2,937.5,unclassified
5818,2022-01-05 15:30:00,Sub - Main M2,875.0,unclassified
5840,2022-01-05 15:45:00,Sub - Main M2,812.5,unclassified
5861,2022-01-05 16:00:00,Sub - Main M2,750.0,unclassified
5896,2022-01-05 16:15:00,Sub - Main M2,812.5,unclassified
5902,2022-01-05 16:30:00,Sub - Main M2,875.0,unclassified
5938,2022-01-05 16:45:00,Sub - Main M2,937.5,unclassified
5957,2022-01-05 17:00:00,Sub - Main M2,1000.0,unclassified
5973,2022-01-05 17:15:00,Sub - Main M2,937.5,unclassified
6005,2022-01-05 17:30:00,Sub - Main M2,875.0,unclassified
6024,2022-01-05 17:45:00,Sub - Main M2,812.5,unclassified
6053,2022-01-05 18:00:00,Sub - Main M2,750.0,unclassified
6066,2022-01-05 18:15:00,Sub - Main M2,812.5,unclassified
6086,2022-01-05 18:30:00,Sub - Main M2,875.0,unclassified
6110,2022-01-05 18:45:00,Sub - Main M2,937.5,unclassified
6140,2022-01-05 19:00:00,Sub - Main M2,1000.0,unclassified
6157,2022-01-05 19:15:00,Sub - Main M2,937.5,unclassified
6192,2022-01-05 19:30:00,Sub - Main M2,875.0,unclassified
6200,2022-01-05 19:45:00,Sub - Main M2,812.5,unclassified
6237,2022-01-05 20:00:00,Sub - Main M2,750.0,unclassified
6257,2022-01-05 20:15:00,Sub - Main M2,812.5,unclassified
6266,2022-01-05 20:30:00,Sub - Main M2,875.0,unclassified
6303,2022-01-05 20:45:00,Sub - Main M2,937.5,unclassified
6314,2022-01-05 21:00:00,Sub - Main M2,1000.0,unclassified
6331,2022-01-05 21:15:00,Sub - Main M2,1000.0,unclassified
6361,2022-01-05 21:30:00,Sub - Main M2,1000.0,unclassified
6390,2022-01-05 21:45:00,Sub - Main M2,1000.0,unclassified
6402,2022-01-05 22:00:00,Sub - Main M2,1000.0,unclassified
6430,2022-01-05 22:15:00,Sub - Main M2,1000.0,unclassified
6444,2022-01-05 22:30:00,Sub - Main M2,1000.0,unclassified
6484,2022-01-05 22:45:00,Sub - Main M2,1000.0,unclassified
6500,2022-01-05 23:00:00,Sub - Main M2,1000.0,unclassified
6523,2022-01-05 23:15:00,Sub - Main M2,1000.0,unclassified
6546,2022-01-05 23:30:00,Sub - Main M2,1000.0,unclassified
6561,2022-01-05 23:45:00,Sub - Main M2,1000.0,unclassified
6583,2022-01-06 00:00:00,Sub - Main M2,1000.0,unclassified
6616,2022-01-06 00:15:00,Sub - Main M2,1000.0,unclassified
6637,2022-01-06 00:30:00,Sub - Main M2,1000.0,unclassified
6654,2022-01-06 00:45:00,Sub - Main M2,1000.0,unclassified
6687,2022-01-06 01:00:00,Sub - Main M2,1000.0,unclassified
6696,2022-01-06 01:15:00,Sub - Main M2,937.5,unclassified
6727,2022-01-06 01:30:00,Sub - Main M2,875.0,unclassified
6749,2022-01-06 01:45:00,Sub - Main M2,812.5,unclassified
6762,2022-01-06 02:00:00,Sub - Main M2,750.0,unclassified
6788,2022-01-06 02:15:00,Sub - Main M2,875.0,unclassified
6809,2022-01-06 02:30:00,Sub - Main M2,1000.0,unclassified
6837,2022-01-06 02:45:00,Sub - Main M2,1125.0,unclassified
6864,2022-01-06 03:00:00,Sub - Main M2,1250.0,unclassified
6883,2022-01-06 03:15:00,Sub - Main M2,1125.0,unclassified
6900,2022-01-06 03:30:00,Sub - Main M2,1000.0,unclassified
6936,2022-01-06 03:45:00,Sub - Main M2,875.0,unclassified
6946,2022-01-06 04:00:00,Sub - Main M2,750.0,unclassified
6977,2022-01-06 04:15:00,Sub - Main M2,812.5,unclassified
6994,2022-01-06 04:30:00,Sub - Main M2,875.0,unclassified
7008,2022-01-06 04:45:00,Sub - Main M2,937.5,unclassified
7026,2022-01-06 05:00:00,Sub - Main M2,1000.0,unclassified
7057,2022-01-06 05:15:00,Sub - Main M2,1062.5,unclassified
7074,2022-01-06 05:30:00,Sub - Main M2,1125.0,unclassified
7093,2022-01-06 05:45:00,Sub - Main M2,1187.5,unclassified
7107,2022-01-06 06:00:00,Sub - Main M2,1250.0,unclassified
7125,2022-01-06 06:15:00,Sub - Main M2,1187.5,unclassified
7162,2022-01-06 06:30:00,Sub - Main M2,1125.0,unclassified
7173,2022-01-06 06:45:00,Sub - Main M2,1062.5,unclassified
7203,2022-01-06 07:00:00,Sub - Main M2,1000.0,unclassified
7220,2022-01-06 07:15:00,Sub - Main M2,937.5,unclassified
7243,2022-01-06 07:30:00,Sub - Main M2,875.0,unclassified
7266,2022-01-06 07:45:00,Sub - Main M2,812.5,unclassified
7288,2022-01-06 08:00:00,Sub - Main M2,750.0,unclassified
7306,2022-01-06 08:15:00,Sub - Main M2,812.5,unclassified
7323,2022-01-06 08:30:00,Sub - Main M2,875.0,unclassified
7346,2022-01-06 08:45:00,Sub - Main M2,937.5,unclassified
7373,2022-01-06 09:00:00,Sub - Main M2,1000.0,unclassified
7380,2022-01-06 09:15:00,Sub - Main M2,1000.0,unclassified
7420,2022-01-06 09:30:00,Sub - Main M2,1000.0,unclassified
7429,2022-01-06 09:45:00,Sub - Main M2,1000.0,unclassified
7460,2022-01-06 10:00:00,Sub - Main M2,1000.0,unclassified
7470,2022-01-06 10:15:00,Sub - Main M2,1000.0,unclassified
7500,2022-01-06 10:30:00,Sub - Main M2,1000.0,unclassified
